Id,Title,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,SocialEnsurance,RetirementBenefit,Address,Category,WorkingHours,WorkingType,CompanyName,JobDescription,ApplicationMethod,ApplicationType,Document,Detail
223,어린이집-조리사채용,"25/05/14 등록
25/06/10 마감",25/06/10 마감,기타 조리사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),월급 80만원 ~ 83만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 안산시 단원구 와동로3길 24, 103호",안산시,"근무시간 협의가능
(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",지혜샘어린이집,"어린이집 조리업무(영아식단외)


* 채용예정일: 2025년 7월","워크넷
고용24 입사지원","서류,면접","이력서,기타 (건강검진확인서  보건증)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K151422505140011&rtnTarget=list9
224,[일직동]공작기계회관 경비원 채용,25/05/14 등록,채용시까지,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",경력 (최소 1년 0 개월 이상) 필수,기간의 정함이 있는 근로계약,월급 231만원 ~ 231만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 광명시 일직로12번길 11, 공작기계회관(사옥) (일직동)",광명시,"※ 상세 근무시간
* 근무시간 : 07:00~다음날 07:00(격일제)
주 소정근로시간
툴팁
: 32시간","주 4일 근무
(주 소정근로시간: 32시간)",(주)아크로비엠에스,"* 건묽관리 및 경비업무
* 근무시간 : 07:00~익일 07:00(격일근무)/ 휴게시간 : 주간4.5/야간6시간
* 급여 : 월 2,316,000원
* 출근일 : 즉시출근자 희망
* 근무예정지: 공작기계회관 관리실
* 경비교육 이수증 필수","팩스,워크넷,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDI002505140002&rtnTarget=list1
225,초이동 5등급 할머님 재가요양보호사 구인,"25/05/14 등록
25/07/13 마감",25/07/13 마감,재가 요양보호사,신입,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 하남시 감초로 205-14 (초이동),하남시,"(근무시간) (오전) 8시 00분 ~ (오전) 11시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",이레재가노인복지센터,"* 초이동 5등급 할머님 재가요양보호사 구인
- 인지자극 활동과 일상생활 함께하기
- 근무시간: 08시~11시 (주5일) 
- 시급 13,200원 (시급10,030원+기타수당)
- 치매교육이수증 및 차량소지자로 자차 이동 하실 분
- 문의 및 지원 010-4475-7442","방문,
기타 (전화 지원 010-4475-7442)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK5002505140002&rtnTarget=list2
226,[매탄4동] 3등급 할머니 재가요양보호사 모집,25/05/13 등록,채용시까지,요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 영통구 동수원로 432, . (매탄동, 동남아파트)",수원시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",가연노인복지센터,"* 3등급 할머니 케어/거동가능하심/허리시술한 상태
- 가사지원 및 점심식사준비(말벗),병원동행
- 근무시간: 09;00~12:00
- 주6일제, 일3시간
- 시급 10,030원 (+각종수당포함)=12,500원
- 센터장 010-2312-4900으로 연락주세요.",방문,"서류,면접,
기타 (센터장 : 010-2312-4900)","이력서,기타 (요양보호사자격증 사본)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505130023&rtnTarget=list7
227,【상현동】5등급 할머님 오전요양보호사 구인,"25/05/13 등록
25/07/12 마감",25/07/12 마감,재가 요양보호사,신입,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 용인시 수지구 수지로 41 (상현동, 광교 현대프레미오아파트)",용인시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",삼성실버케어센터,"- 5등급 할머니 케어 업무(인지치료, 일상지원등)
- 주 5일근무 09:00~12:00
- 시급 10,030+주휴수당+수당 등=12,800원


** 근로계약기간의 정함이 없는 근로자를 채용하는 것이라 하더라도 실제 서비스 제공기간에 따라 
임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.","방문,
기타 (전화 후 면접(010-9450-1222))",면접,기타(요양보호사 자격증),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505130010&rtnTarget=list1
228,[서둔동] 아파트 미화원 구인,25/05/13 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 있는 근로계약,월급 156만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 권선구 세화로154번길 7-10, . (서둔동, 수원역 한라비발디 퍼스트)",수원시,"※ 상세 근무시간
(월~금요일) 09:00~15:00 / (토요일) 09:00~12:00 /
주 소정근로시간
툴팁
: 28시간","주 6일 근무
(주 소정근로시간: 28시간)",주식회사세원건물관리,"* 아파트 내부 청소
* 근무시간 : (월~금요일) 09:00~15:00 / (토요일) 09:00~12:00 /
* 월 급여 : 1,565,700원
* 근무지 : 서둔동 수원역한라비발디퍼스트",방문,서류,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505130017&rtnTarget=list5
229,[신장동] 하남샬롬요양병원 조리사 구인,25/05/13 등록,채용시까지,한식 조리사(일반 음식점),경력 (최소 2년 0 개월 이상) 우대,기간의 정함이 없는 근로계약,월급 240만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 하남시 신평로 77 (신장동),하남시,"※ 상세 근무시간
주5일근무/ 조식조(05:00~14:00, 휴게시간 09시~10시). 9시출근조 (09:00~18:00, 휴게시간 14시~15시) 
2조 1교대
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",하남샬롬요양병원,"- 신장동에 위치한 하남 샬롬 요양병원 조리사 구인
- 조리기능사 자격 필수 
- 경력자 우대
- 주5일근무/ 조식조 05:00~14:00(휴게시간 09시~10시), 9시 출근조 09:00~18:00(휴게시간 14시~15시) 
- 급여 : 2,400,000원 (협의가능)

* 채용담당자 : 영양사 010-9490-8821 유선통화후 면접 진행","방문,워크넷,
기타 (채용담당자 : 영양사 010-9490-8821 유선통화 후 면접 진행)
고용24 입사지원","서류,면접","이력서,자기소개서",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK5002505130002&rtnTarget=list7
230,풍무동 재가요양보호사 모집,25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 김포시 풍무로69번길 51, 321동 (풍무동, 당곡마을월드메르디앙아파트)",김포시,"(근무시간) (오전) 10시 00분 ~ (오후) 1시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",투유방문요양복지센터,"풍무동, 당곡마을월드메르디앙아파트 재가요양보호 업무 
- 케어내용 : 3등급 할머니(와상 환자/딸 가족과 거주)/ 기저귀 케어, 신체 지원, 일상 생활 지원, 가사 지원, 정서 지원 등
- 근무시간 : 주 5일 (오전) 10시 00분 ~ (오후) 1시 00분
- 임금형태 : 시급13,200원(기본시급 10,030+추가 수당+기타수당 )
* 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자 마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음",기타(전화 후 방문),기타(전화 후 방문),이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKI002505130015&rtnTarget=list10
231,[시니어 채용] GIS / 지하시설물 실시간 측량 현장직 채용 (신입/경력),25/05/13 등록,채용시까지,지도제작 및 공간정보시스템 전문가,관계없음,기간의 정함이 있는 근로계약,"연봉 2,515만원 ~ 2,515만원","국민연금
고용보험
산재보험
건강보험",해당없음,"경기도 용인시 기흥구 기흥로 58-1 (구갈동, 기흥아이씨티밸리에스케이브이원)",용인시,"(근무시간) (오전) 9시 00분 ~ (오후) 6시 00분
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",주식회사삼인공간정보,"- GIS현장팀 : 지하시설물 조사/탐사(관로, 맨홀, 밸브류 조사) 
- 시니어인턴쉽 참여 가능자 
- 토목, 건설, 건축, 시공 업종 경력자 (우대)  
- 인근거주자
- 운전가능자(필수)
- 주 5일근무(09:00~18:00 (휴게 1시간))
- 연 25,155,240원(신입기준/면접시 협의가능)","팩스,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K151132505130021&rtnTarget=list3
232,[향남읍]방문 요양보호사 구인,25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 화성시 팔탄면 구운말길 19,화성시,"(근무시간) (오전) 10시 00분 ~ (오후) 1시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",우리방문요양센터,"- 성실하신 분
- 청소및 주변 정리,식사준비, 밑반찬 조리,말벗
-4등급 할머니
-수당합산 시급:12,500",방문,면접,기타(건강검진표),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK6002505130017&rtnTarget=list6
233,[조원동] 4등급 할머니 재가요양보호사 구인,25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 수원시 장안구 경수대로976번길 22, . (조원동, 수원 한일타운)",수원시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 9시간","주 3일 근무
(주 소정근로시간: 9시간)",함께하는재가복지센터,"* 4등급 할머니 (86세) , 독거
* 일상생활지원, 병원동행 등 돌봄업무
* 근무시간: 9:00~12:00 (화,목,토 또는 월,수,금)
* 전화상담후 지원
* 최저시급 10,030원+주휴수당+연차수당+기타수당 = 총12,800원
* 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정 근로시간이나 임금, 근무(예정)지 등에 차이가 있을수 있음",기타(전화상담후 지원(010-8915-9544)),면접,"기타(요양보호사 자격증, 건강 검진 결과서(1년 이내))",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505130014&rtnTarget=list8
234,4등급 부부 할머니 할아버지 재가요양보호사 구인,25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 성남시 분당구 중앙공원로 54 (서현동, 시범단지우성아파트)",성남시,"(근무시간) (오전) 10시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 36시간","주 6일 근무
(주 소정근로시간: 36시간)",맘편한재가복지센터,"분당구 서현동 4등급 부부 할머니 할아버지 케어
- 가사 및 일상생활도움, 말벗, 병원동행
- 주6일(월~토 10:00~16:00) 
- 급여 : 시급 12,800원(최저시급+주휴, 연차수당 등 기타 수당 포함)
- 맘편한재가복지센터 010-8651-0905/ 031-707-0666

장기간 근무하셨던 요양보호사께서 사정상 그만두셔서 구인중입니다. 
※ 근로계약기간의 정함이 없는 근로자를 채용하는 것이더라도 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.",기타(유선 상담  후 지원 010-8651-0905),"서류,면접","기타(요양보호사 자격증, 건강검진 결과지)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKM002505130007&rtnTarget=list1
235,[부천 소사로] 3등급 여자 어르신 방문목욕 요양보호사 구인합니다,25/05/13 등록,채용시까지,재가 요양보호사,경력 (최소 1년 0 개월 이상) 우대,기간의 정함이 있는 근로계약(시간(선택)제),"시급 18,500원 ~ 18,500원","고용보험
산재보험",해당없음,경기도 부천시 원미구 소사로301번길 26 (소사동),부천시,"근무시간 협의가능
(근무시간) (오전) 6시 30분 ~ (오전) 7시 30분
주 소정근로시간
툴팁
: 2시간","주 2일 근무
(주 소정근로시간: 2시간)",다솜노인복지센터,"1. 3등급 여성
2.  78세
3. 서비스욕구
-주2회 방문목욕(차량없이 집에서 목욕)

75Kg 으로 체격이 조금 있으신 여자 어르신입니다.
더 자세한 사항은 연락을 통해 전달하겠습니다.

감사합니다^^

**실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로 시간이나 임금, 근무예정지 등에 차이가 있을 수 있음","방문,팩스,워크넷
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=K151232505130022&rtnTarget=list2
236,마산동 재가요양보호사 모집,25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 김포시 김포한강8로 331, 203동 (마산동, 김포한강엘에이치솔터마을2단지)",김포시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",한사랑재가장기요양센터,"마산동, 김포한강엘에이치솔터마을2단지 재가요양보호 업무 
- 케어내용 : 5등급 할머니(독거)/ 신체 지원, 일상 생활 지원, 가사 지원, 정서 지원 등
- 자격면허 : 치매교육이수 필수
- 근무시간 : 주 5일 (오전) 9시 00분 ~ (정오) 12시 00분
- 임금형태 : 시급10,030원(추가 수당 별도 지급)
* 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자 마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음",기타(전화 후 방문),기타(전화 후 방문),기타(요양보호사 자격증 사본),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKI002505130009&rtnTarget=list6
237,[파장동] 은혜요양원 3교대 요양보호사 모집,25/05/13 등록,채용시까지,요양보호사,관계없음,기간의 정함이 있는 근로계약,월급 229만원 ~ 229만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 장안구 파장로82번길 16, 2층 은혜요양원 (파장동)",수원시,"※ 상세 근무시간
3교대 07:00 ~ 16:00 , 12:30 ~ 21:30 , 21:30 ~ 익일 09:30
휴게시간( (오후) 12시30분~(오후) 01시30분)
주 소정근로시간
툴팁
: 39시간","주 5일 근무
(주 소정근로시간: 39시간)",은혜요양원,"- 요양원 3교대 요양보호사 채용
- 급여: 3교대 2,290,000원
- 주 5일 (주말 포함 (스케줄 근무))
- 3교대- 데이 : 07:00 ~ 16:00 , 이브닝 : 12:30 ~ 21:30, 나이트 :  21:30 ~ 익일 09:30
- 휴게시간 12:30 ~13:30","방문,
이메일 (개인회원 로그인 후 조회가능),
기타 (전화통화 후 방문(010-6374-0690)) 기본 이력서 이메일 보내기",면접,"이력서,자기소개서,경력증명서",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505130009&rtnTarget=list8
238,생산 사출성형 조작원,25/05/13 등록,채용시까지,주입·포장·상표부착기 등 기타 기계 조작원,관계없음,기간의 정함이 없는 근로계약,"연봉 3,000만원 이상","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 부천시 오정구 석천로 394-10, . (삼정동)",부천시,"근무시간 협의가능
(근무시간) (오전) 7시 30분 ~ (오후) 6시 00분
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",주식회사 풍년테크,신입.경력가능,"워크넷
고용24 입사지원","서류,면접","이력서,자기소개서",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKA002505130002&rtnTarget=list9
239,[현대자동차기숙사식당] 주방 조리원 모집,25/05/13 등록,채용시까지,사업체 구내식당 급식 조리사,관계없음,기간의 정함이 있는 근로계약,월급 250만원 ~ 260만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 화성시 남양읍 시청로102번길 11, 현대자동차기숙사아파트",화성시,"근무시간 협의가능
※ 상세 근무시간
*스케쥴 주5일근무
 새벽근무(04:30~13:30)1명//휴게시간 : 09:30~10:30
 
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",주식회사 현대에쓰앤에쓰,"* 주방보조, 홀, 세척 등 전반적인 주방보조 업무
* 관련 업무, 단체급식 경험자 우대
* 주5일 스케줄 근무
* 새벽근무(04:30~13:30)1명//휴게시간 : 09:30~10:30","방문,워크넷,
기타 (지원문의 : 031-5189-7096)
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK6002505130010&rtnTarget=list1
240,[이의동] 2등급 재가요양보호사 구인,25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",해당없음,"경기도 수원시 영통구 웰빙타운로 130 (이의동, 광교파크자이더테라스)",수원시,"근무시간 협의가능
※ 상세 근무시간
13:00~17:00, 주 3일(화,목,토)
주 소정근로시간
툴팁
: 12시간","주 3일 근무
(주 소정근로시간: 12시간)",정성노인복지센터,"[이의동] 2등급 할머님 케어

○ 청소 외
○ 근무시간 : 13:00~17:00, 주 3일(화,목,토)
○ 시급 : 최저시급 10,030원+주휴수당+연차수당+기타수당= 총 12,700원(중증수당 별도)
○ 채용담당자 통화 후 지원 : 010-2504-5736",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505130008&rtnTarget=list3
241,재가요양보호사 채용,25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약,"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 부천시 소사구 소사동로72번길 32, 뜨란채 아파트 (소사본동, 소새울역중흥S클래스)",부천시,(근무시간) (오전) 9시 00분 ~ (오후) 1시 00분,주 5일 근무,하나노인복지센터,"-1등급 할아버지.가족거주
-루게릭 환자로 재활운동 도움과 목욕 도움
-가사 지원 없음
-12,700원(10,030+수당포함)",방문,면접,기타(요양보호사 자격증),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKL002505130003&rtnTarget=list4
242,[영통동] 재가요양보호사 모집,25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 있는 근로계약(시간(선택)제),"시급 10,030원 이상","고용보험
산재보험",해당없음,"경기도 수원시 영통구 매영로 346, ☞ 영통역 5,6번 출구 인접 (영통동, 신나무실 건영아파트)",수원시,"※ 상세 근무시간
주 3일 근무[ (월,수,금요일) 08:00~11:00 ] 
주 소정근로시간
툴팁
: 9시간","주 3일 근무
(주 소정근로시간: 9시간)",예반주간보호센터,"*3등급 할머니 케어, 거동 가능. 

▶주 3일 근무[ (월,수,금요일) 08:00~11:00 ]
▶시급: 10,030원+주휴수당+연차수당+기타수당=총 12,800원
▶전화 문의 후 지원: ☎. 031-375-8011, 010-9299-8843 
☞ 요양보호사자격증, 건강검진결과지 필히 지참.","방문,팩스,
기타 (전화 문의 후 지원: 031-375-8011)",면접,기타(요양보호사 자격증 등),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505130005&rtnTarget=list6
243,[상현동 재가 요양보호사 채용],25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 수지구 광교마을로 90, . (상현동, 휴먼시아아파트)",용인시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",경기재가노인복지센터,"*4등급 할머니
- 정서지원, 식사도움 및 신체활동 지원
- 근무시간 :주 5일 09:00-12:00
- 근무지: 광교마을 90 주변
- 급여:시급 10,030+주휴수당+연차수당+기타수당=총12,900원

※ 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.",기타(전화 지원(010-4768-0328)/070-4285-0746),기타(전화 후 면접(010-4768-0328)),이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505130004&rtnTarget=list7
244,4등급 할머니 케어하실 재가요양보호사 구인,25/05/13 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",해당없음,"경기도 화성시 병점3로 74 (병점동, 느치미마을주공2단지)",화성시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 8시간","주 5일 근무
(주 소정근로시간: 8시간)",정성노인복지센터,"[병점 느치미마을] 4등급 할머님 케어

○ 노부부 거주(남편분 크게 신경 쓰지 않아도 됨)
○ 일상생활, 가사지원, 정서지원 등
○ 근무시간 : 09:00~12:00, 주 5일 (토요일 격주)
○ 시급 : 최저시급 10,030원+주휴수당+연차수당+기타수당= 총 12,700원
○ 채용담당자 통화 후 지원 : 010-2504-5736
* 차량 소유자 우대",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505130001&rtnTarget=list1
245,주간보호센터 주방조리사 모집 / 토요일 공휴일 조리원,25/05/13 등록,채용시까지,주방 보조원,관계없음,기간의 정함이 없는 근로계약,"일급 130,000원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,경기도 안성시 대덕면 배꽃길 47,안성시,"(근무시간) (오전) 8시 30분 ~ (오후) 5시 30분
휴게시간( (오후) 12시00분~(오후) 01시00분)",주 1일 근무,청춘노인재활주간보호센터,"*모집부문 : 주방조리
*직무내용 : 중식준비 외
*급여 및 근무시간 면접시 협의가능 (08시 30분 ~ 17시 30분)
*준 비 물 : 이력서","방문,
기타 (전화 연락 후 방문바랍니다)","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKQ002505130001&rtnTarget=list2
246,[청덕동/3등급/여/5일/오전]요양보호사 채용,25/05/12 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 용인시 기흥구 구성3로 38, .. (청덕동, 휴먼시아물푸레마을5단지아파트)",용인시,"근무시간 협의가능
(근무시간) (오전) 8시 30분 ~ (오전) 11시 30분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",삼성실버케어센터,"- 3등급 할머니 케어 업무
- 주 5일근무 08:30~11:30(3시간)
- 시급 10,030+주휴수당+수당 등=12,800원


** 다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.","방문,
기타 (전화 후 면접(010-9450-1222))",면접,기타(요양보호사 자격증),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505120023&rtnTarget=list4
247,[베이비부머 라이트잡] 봉제공장 보조구함,25/05/07 등록,채용시까지,재단사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 양주시 화합로1710번길 12, 지1층 비125, 비126호 (옥정동, 양주옥정 듀클래스Ⅰ)",양주시,"(근무시간) (오전) 9시 00분 ~ (오후) 5시 00분
휴게시간( (오후) 04시00분~(오후) 04시30분)
주 소정근로시간
툴팁
: 35시간","주 5일 근무
(주 소정근로시간: 35시간)",주식회사 두손,"실밥따기, 옷정리 등 보조업무","워크넷
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KEC0262505070002&rtnTarget=list1
248,"[베이비부머 라이트잡] 삼봉, 오바, 본봉사 모집",25/05/07 등록,채용시까지,재봉사(의류·직물),관계없음,기간의 정함이 없는 근로계약(시간(선택)제),월급 200만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 양주시 평화로 1227-37, 2층 (산북동)",양주시,"(근무시간) (오전) 9시 00분 ~ (오후) 5시 00분
휴게시간( (오후) 04시00분~(오후) 04시30분)
주 소정근로시간
툴팁
: 35시간","주 5일 근무
(주 소정근로시간: 35시간)",주식회사 두손,"다이마루티 종류와 강아지 옷 생산(오바, 삼봉사)","워크넷
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KEC0262505070001&rtnTarget=list2
